time,ансамбль 60/120/250,один N=60,один N=120,один N=250,всегда лонг (вол-норм.),B&H равные доли
2022-11-08,1.2185639394056986,1.4571829038271482,1.4895329122067402,0.9226497619697728,1.2405401648451266,1.0671555121595215
2022-11-09,1.2172207367726349,1.4519343931150996,1.48955723336488,0.922937604332667,1.2340901256348598,1.0527722755941116
2022-11-10,1.2167867624920794,1.4528024397313373,1.4967581316350953,0.9167664234695133,1.2422646583394872,1.0685434730527557
2022-11-11,1.2148005290274217,1.4516083302623626,1.4928770532319122,0.916301018423559,1.246238538804962,1.0756196453844975
2022-11-14,1.2144552230583454,1.4536140283586387,1.495063069654772,0.9135418579436266,1.2493686110695001,1.0813143303191786
2022-11-15,1.2149618329104461,1.4532976647880227,1.4976226133619093,0.9138188500835226,1.244097595585392,1.0707897217569404
2022-11-16,1.2147444455398029,1.456902524539382,1.4972592156706221,0.9121005423892141,1.246909337167607,1.0756438432824704
2022-11-17,1.2155701635329015,1.454274452857933,1.4976053395769544,0.9137000928687603,1.2427536188453303,1.0684558620752216
2022-11-18,1.2153785586802506,1.4566750401521618,1.497247982057645,0.9115790021785504,1.2409346310247398,1.06407786386521
2022-11-21,1.2166455305377346,1.4541382896955184,1.5026025960542715,0.9133113789968483,1.231897126543175,1.047632316992048
2022-11-22,1.2159536711204655,1.4530239918436558,1.5001518119807395,0.9138347240307207,1.2387503449030046,1.0610740131379044
2022-11-23,1.2157987545122257,1.4568450727607252,1.501429304239922,0.909952783577536,1.2389675584692135,1.0607113484731168
2022-11-24,1.215750007760047,1.4583619216856643,1.5006268384677046,0.9091514671294945,1.2395183110435357,1.0608565192351267
2022-11-25,1.2164573910376297,1.4579802989413972,1.5006374153049045,0.911044851668202,1.2382235953093574,1.059618526950532
2022-11-28,1.2161735636873956,1.4611362292899757,1.5000150849656617,0.9088252921812776,1.2351017710215946,1.0526605251841514
2022-11-29,1.2157491033050019,1.4587623452471843,1.5001138629153907,0.9093525703663142,1.2374528893632653,1.0570217401227937
2022-11-30,1.2156752361920249,1.4571478569997784,1.4992575413667013,0.9108164991402766,1.2359384581900492,1.054353535081137
2022-12-01,1.2128040198822765,1.4592336509596393,1.4929471011261584,0.905921831110276,1.2425929495507337,1.0610423299156075
2022-12-02,1.2119304302950142,1.4577797254612914,1.4927552891882696,0.9048387372143147,1.24320924226418,1.0604099614167095
2022-12-05,1.2106724331339878,1.453110066190487,1.4968963942517413,0.9008718144563088,1.2483526156909923,1.0695537741097052
2022-12-06,1.2103391956518281,1.452611939295593,1.4977803716965774,0.8998220706675429,1.2449649933434932,1.0618602386536082
2022-12-07,1.2109261250378045,1.4545084790724112,1.500751502532344,0.8975874197767297,1.2444526679313488,1.0595966058020168
2022-12-08,1.210859014113705,1.4562307635601794,1.4990709155373787,0.8977959529341355,1.2419649641218564,1.0537331469010722
2022-12-09,1.2107846014755541,1.4568979394763086,1.4987966694250596,0.8977331454270278,1.2396587903391987,1.0495246360210582
2022-12-12,1.212161306707324,1.458625198643058,1.503150359827083,0.8983032814955275,1.2402643000978397,1.050350245038609
2022-12-13,1.2125257636888052,1.4626100711604135,1.5018853409366193,0.8971785751963718,1.2434385096006737,1.053223026205735
2022-12-14,1.2159768351814007,1.4732486085695224,1.510571916608508,0.8957165742147262,1.2467991009825505,1.0550624524448076
2022-12-15,1.220633462052965,1.4687350429525954,1.5186420648873247,0.9017225726209189,1.2391963090752447,1.0454200602996886
2022-12-16,1.2228947027739063,1.4768735168048561,1.5252406598018478,0.8981991070144625,1.2398422834137566,1.0434481637337258
2022-12-19,1.2301568353626795,1.4963627501064782,1.5392825643891277,0.8945883413035628,1.2452928580461071,1.0465496224964055
2022-12-20,1.2314244783449182,1.5092063949540726,1.542420660394409,0.8872935713528319,1.2561089229125753,1.0592785586254796
2022-12-21,1.2353510631340832,1.5143564249339543,1.548787146263149,0.8869885669932733,1.2597980461134506,1.0621178888509313
2022-12-22,1.2286514898241212,1.5006985343642334,1.5331397279133032,0.8919420306123683,1.2524616595616345,1.057082212883054
2022-12-23,1.2264791390468763,1.4990620474005638,1.5277286567464525,0.8908690445091709,1.2564665009341314,1.0636856923670324
2022-12-26,1.2253176400173298,1.4988019598251772,1.5237400658322793,0.8905214244263533,1.257137332738199,1.066230733429807
2022-12-27,1.227514041385609,1.5087273997793191,1.533049941608763,0.8850987604507075,1.2662967022841034,1.0753010476375187
2022-12-28,1.231360040274717,1.5172078090943852,1.5416429672443197,0.8845171106851962,1.2629094339551996,1.0696940176683065
2022-12-29,1.2309576690227904,1.5173265702211705,1.541788254362085,0.882862812838513,1.2640367927607894,1.0710316523344097
2022-12-30,1.2289270330478137,1.5125684609212209,1.5369229756473661,0.8827006015536514,1.264389531185496,1.07151664289108
2023-01-03,1.232072180169353,1.5223824909299035,1.54423098839184,0.8786715158012588,1.2701608355627754,1.0778838829470496
2023-01-04,1.2355187058797024,1.531777452140462,1.5546115179734161,0.8749875478495621,1.2686909040130152,1.072820951524683
2023-01-05,1.2375684893361378,1.5348842519583161,1.5576909797062062,0.875987095970047,1.265807092936366,1.0688833275762444
2023-01-06,1.2367825277094886,1.533333938255065,1.5561517686524236,0.8760339385165584,1.267463349754908,1.071023390084905
2023-01-09,1.2320491257524007,1.5249179868115983,1.5476105778544507,0.876946377530676,1.2687685930497348,1.073629060521222
2023-01-10,1.234019144738243,1.5281738266338876,1.5509330810270108,0.8774412430478175,1.265769763872207,1.0685893508765538
2023-01-11,1.2293773886133277,1.5259167952580888,1.5453844698513934,0.8733453401931794,1.2741920272764886,1.0819476304225941
2023-01-12,1.2287389851883497,1.5204001174983903,1.5423279926480202,0.8768179740346647,1.2744283101532439,1.0830986395819668
2023-01-13,1.2327768333295515,1.5293857813754579,1.5499618190000009,0.8727360474802327,1.2820679751956263,1.092697031763559
2023-01-16,1.2341737723798842,1.5317067741337866,1.5545703866782605,0.8723633114780613,1.287508856832621,1.098989119063386
2023-01-17,1.2359402028625175,1.5305939113141922,1.5544662108823581,0.8750681740026239,1.285211122083807,1.095115886833019
2023-01-18,1.236100581263702,1.529359100624059,1.5539373082871872,0.8766257522458926,1.2875562159838567,1.0985959276981982
2023-01-19,1.236904970974296,1.5300128403872413,1.550901000119396,0.8800557313835944,1.2794470147999424,1.086418345133691
2023-01-20,1.239621328397859,1.5341456135663727,1.555053418768723,0.881252508889823,1.281138209131893,1.0876223512614576
2023-01-23,1.2392193751707572,1.5348414993298587,1.5576582210535765,0.8781777336946367,1.2873631261717065,1.0971716779578355
2023-01-24,1.2419855686809929,1.5389231108241477,1.55997227803265,0.880698149934392,1.2849210715344797,1.092288731445378
2023-01-25,1.2421094941078967,1.5399439324609887,1.5607916047447643,0.8798171301100757,1.2849296249623336,1.0920943581310132
2023-01-26,1.2429873930896265,1.5407456368822687,1.5618003533012246,0.8807593590964855,1.284360084358849,1.0911797464810622
2023-01-27,1.241792268608539,1.5405637648978046,1.5621847434191425,0.8777743518402086,1.286969644480212,1.095071365624056
2023-01-30,1.2452497847826585,1.5502172725783692,1.5705246746561206,0.8745484675018103,1.2901596364756502,1.0969977428105877
2023-01-31,1.246434486546691,1.5530786322893526,1.5752089487902077,0.8720232596332718,1.2929552226954213,1.1006847229325452
2023-02-01,1.2477890950093065,1.5547604273322997,1.5769414356568563,0.8729140236437298,1.2930844815746914,1.1002108923666232
2023-02-02,1.2514584413312717,1.5625387113517715,1.584819048733137,0.8715187437837164,1.2957277827108802,1.102236689093109
2023-02-03,1.2452245232704005,1.5555043930195462,1.576431361930694,0.8663267621773024,1.2940908140295142,1.103362360374479
2023-02-06,1.248803070174796,1.563074871188626,1.581828831955897,0.8643133063435429,1.2925549391701294,1.1013079773301206
2023-02-07,1.2483793798060097,1.5620264537752937,1.5801350809460082,0.865016962614446,1.2937391896950023,1.1027365519802568
2023-02-08,1.2506926712194542,1.5695748500810576,1.5822575157883314,0.8643922827519296,1.295875830799153,1.1044773681887536
2023-02-09,1.2511883702849729,1.572488732975955,1.5851830011141237,0.8613987523243019,1.2993891126091144,1.1089294852986606
2023-02-10,1.249001973589631,1.569565501261279,1.5822421725893585,0.8601011063081091,1.2993170763768667,1.1100926777136657
2023-02-13,1.2499487147361312,1.5729620969811047,1.5857243116252335,0.8603777318376572,1.2989108444943032,1.1091196289434997
2023-02-14,1.25048122797974,1.570434791080438,1.5832195247883254,0.8661670983970041,1.2901622538623043,1.0983963531398913
2023-02-15,1.251694323606169,1.5701340322789181,1.5829738354158962,0.8747085474353858,1.2775191353923032,1.083597675519476
2023-02-16,1.2536155176529458,1.5737661358911486,1.5866682304020263,0.8745946845729727,1.2776812924148733,1.0836906987606798
2023-02-17,1.2517273657501344,1.5681613007628332,1.5835387669435654,0.8755537253919995,1.2762796557491944,1.0815215449766742
2023-02-20,1.254073791403215,1.5748976826504193,1.590124631867289,0.8727590623731066,1.2803517800383362,1.0856141502961878
2023-02-21,1.252164360081754,1.5776793927654902,1.5871844914269861,0.8683554193228576,1.2868119962206912,1.0929052378826098
2023-02-22,1.2540766823071308,1.5807829485987839,1.590523575913817,0.8688543189159539,1.2860719886553051,1.0913764899715495
2023-02-24,1.2573361725880512,1.584876903066563,1.5956574452844545,0.8707894318957452,1.28320764817381,1.0882985516350174
2023-02-27,1.2485882573689637,1.5734549737135004,1.579530358174102,0.8673023082936808,1.2883435836639068,1.0966977128897186
2023-02-28,1.2488031176364855,1.5768578151127601,1.582938867277193,0.8635889369469542,1.2938575336888145,1.1026974021074263
2023-03-01,1.247052501498159,1.5792498284509948,1.5853173320435405,0.856569186570041,1.3043726348764189,1.1137675341663595
2023-03-02,1.2481778043360694,1.5784374244171913,1.5844908177606185,0.8601758400826621,1.2988802462891782,1.1078142941684368
2023-03-03,1.248148399390419,1.583132944643236,1.5860661399829732,0.8562666518466889,1.3047831874578626,1.1138024226789802
2023-03-06,1.2446159558323893,1.581868486411491,1.5816215881912445,0.8515566098025233,1.3119591949968707,1.1223594148908318
2023-03-07,1.2461261623618132,1.583513291927069,1.583263370176561,0.8530533439957484,1.309653236514882,1.1206779251920955
2023-03-09,1.2477419760808228,1.5843888626133227,1.5841323295562684,0.8557277509979047,1.3055449938358712,1.1153717745365865
2023-03-10,1.2528728742521926,1.5943595402998996,1.594060531010621,0.8555115384504641,1.3058738660627005,1.1129186414198464
2023-03-13,1.2529623464956618,1.5937206033342928,1.5941447400048212,0.8560513909048455,1.3050468480421755,1.1110031109580019
2023-03-14,1.2547199103538718,1.599913796463581,1.6004173685096093,0.8525706984952115,1.3103507996248416,1.1166049583467264
2023-03-15,1.2652664147223633,1.6130393371449878,1.6135470404482066,0.861019382957203,1.2973656706964272,1.0982609356566717
2023-03-16,1.2676029321854783,1.6188988328156153,1.619408380392088,0.8593482927222915,1.2998830030202746,1.100427251399668
2023-03-17,1.2686068921564437,1.6260499264526358,1.6265876804309818,0.8530626208894446,1.3093745455862007,1.1079774551731774
2023-03-20,1.2648742151492776,1.647029731066756,1.631911687628773,0.8413628225781008,1.3319781365160517,1.131852178627136
2023-03-21,1.262006526440757,1.6424962672591736,1.6282606686542178,0.8415764875629301,1.3338732757171123,1.1361542689269029
2023-03-22,1.2621894030931906,1.6411567139989218,1.6303370916689797,0.8400389161585641,1.333894315755849,1.1354051376457874
2023-03-23,1.2598814271995602,1.6340289050184034,1.6240436740524125,0.8434020420521171,1.3333031389081635,1.1361591480117723
2023-03-24,1.265033883132345,1.6428865747954953,1.633364324083382,0.8426112852142523,1.3337381212891921,1.133733455665393
2023-03-27,1.2645269976549145,1.6442309098663699,1.6306778959344643,0.8456409420974835,1.3445667784400153,1.1498704687266672
2023-03-28,1.2665058049177456,1.6471906423460028,1.635661055948116,0.8449225389971501,1.350192345041016,1.1567978337417704
2023-03-29,1.2695978133966432,1.6519141708832783,1.6409358854851008,0.8455100327104824,1.353433955988284,1.160318999510116
2023-03-30,1.2695713719367596,1.6532925268002119,1.641065513414289,0.8439269709681808,1.3564396705370014,1.1638382791281112
2023-03-31,1.2678667898866736,1.6501300809073944,1.641512750596059,0.8433533524957336,1.3539301597249744,1.1600805304380308
2023-04-03,1.272340590271189,1.6607771689665014,1.6519324481329758,0.8390367777933792,1.3617619525428417,1.1670710721173498
2023-04-04,1.2759578360498123,1.6698392724142532,1.6615089063321191,0.8364459607284461,1.3691470213137034,1.173637518523171
2023-04-05,1.2781305852020366,1.6755382322494563,1.6675507670797989,0.8354972081147308,1.374341572221889,1.1795592521479128
2023-04-06,1.280101079035797,1.684544604558169,1.67648028742107,0.8297299056035535,1.3761127477993664,1.1798283804514313
2023-04-07,1.2802044679100126,1.6838654795611352,1.6758278834267095,0.8313446935560883,1.3765615660566404,1.1813353200896104
2023-04-10,1.2843482876846415,1.6903542124298114,1.6822856436227729,0.836216910037865,1.3844685667706549,1.1911836641673452
2023-04-11,1.2865716704538395,1.6983260396188498,1.6902194188841622,0.8309054939738527,1.3860990577189414,1.1906599177681962
2023-04-12,1.2853179981697032,1.697422965663421,1.689320655572203,0.8300565163717046,1.3908798451993798,1.1971781248041973
2023-04-13,1.2844751494170887,1.6939384298784879,1.6858527525240858,0.8320534059579685,1.3901093222663177,1.1961693161930782
2023-04-14,1.2856707762459942,1.696098193872966,1.6880022073157541,0.8322797995801742,1.390200075817113,1.197098623043675
2023-04-17,1.2872451481865899,1.6926492179130521,1.6845653824808036,0.8395298407176357,1.3937406136766133,1.2027660363568233
2023-04-18,1.289596720808253,1.6991338697545275,1.6880427133661284,0.8391378499639696,1.4001662748922188,1.210391804485951
2023-04-19,1.2886237695065306,1.6986852496868006,1.6907941596694507,0.835700948798993,1.3965907826214488,1.2058304103913342
2023-04-20,1.2921699576317338,1.701744880373065,1.6937820411320956,0.8401079036630584,1.396455511408578,1.2045469474103205
2023-04-21,1.289898230192495,1.6985732532862938,1.6906350395555747,0.8383719656163097,1.39432901592236,1.2029103023670744
2023-04-24,1.2869758455756093,1.6935766287616778,1.6856414559176995,0.8374536504433747,1.3926276168258693,1.2016980990363042
2023-04-25,1.2865330808319073,1.6937262615973194,1.6858537926686752,0.8388033231796819,1.3868439678449873,1.1939393022230684
2023-04-26,1.2880697645392951,1.697835710001529,1.6899441402856978,0.8401785980365516,1.3879003048086296,1.1937639664941209
2023-04-27,1.2940655199539983,1.7026467018541653,1.694732770565077,0.8419229924607835,1.3906777822023133,1.1971923864944798
2023-04-28,1.2899653232736585,1.6931834586609107,1.6853135126896934,0.8434412782935474,1.3888160394623161,1.1967683572320904
2023-05-02,1.2853128451927536,1.683876874322161,1.6760501855157524,0.8415735264214045,1.3797659141676613,1.1874483903809865
2023-05-03,1.2840196059461308,1.679335217374336,1.6715051243940202,0.8417697373876908,1.3652535821834684,1.1695116983165055
2023-05-04,1.2797063681152296,1.6696289321767626,1.661619072354498,0.8432316842130974,1.3603984928831674,1.1652673181812907
2023-05-05,1.2744708389963255,1.6616857452683964,1.6530435312738079,0.8409715892812211,1.3599492757353442,1.1675463826463466
2023-05-08,1.276972301947865,1.6658616897951073,1.6603434356145181,0.8422955584237368,1.3612766975006334,1.1675206750870326
2023-05-10,1.273181621308015,1.6541978451750112,1.6452698622985864,0.8445279728886569,1.367648916844068,1.1783524217618018
2023-05-11,1.2850574865612603,1.6700100766315227,1.6611440900347159,0.852865870465868,1.3781549003590823,1.1887480532164993
2023-05-12,1.2850279574447212,1.6675595834734462,1.6666129448868758,0.8510488126418972,1.3708475537552218,1.1796567976742247
2023-05-15,1.2952043567704292,1.683461972321652,1.6803298959989665,0.8567846351388714,1.3835101859386134,1.1928220062756036
2023-05-16,1.2987998502275646,1.6912845678052788,1.6851314313857406,0.8575786694652607,1.387088900634328,1.196614080069299
2023-05-17,1.2920456977134327,1.682448853499922,1.6720297526467913,0.8550664401800241,1.3852304454120958,1.1965798424731502
2023-05-18,1.2928262661287597,1.681136922242097,1.6761487384211975,0.8551902543460824,1.383307402534866,1.1944768738715017
2023-05-19,1.2926214069462947,1.6801045265601635,1.6759541159372617,0.8554343838416236,1.3813768747407493,1.1917708442452866
2023-05-22,1.2939498410104042,1.679067857095881,1.679401094075643,0.8570159489409284,1.380927350802145,1.1911612066851
2023-05-23,1.2950541643069853,1.6783109898348318,1.6810998384069877,0.8589438516560883,1.3837927908510756,1.1962211626082433
2023-05-24,1.298138054854774,1.6781012048906576,1.6865318693414901,0.8628454424424405,1.3858395837163617,1.1992601747473566
2023-05-25,1.2994593078854373,1.6759619761829607,1.6907310211494375,0.8646299748397899,1.377762536011234,1.1899273759316968
2023-05-26,1.2999755469583345,1.681860599486014,1.686831595354289,0.8646082706448293,1.3860468694269348,1.2007506211565122
2023-05-29,1.307571716839042,1.6916861205657021,1.69691749977649,0.8701463649301953,1.3931972019916108,1.2081219814877373
2023-05-30,1.3089768279841811,1.6932640297822101,1.7029882777309242,0.8707673917348429,1.3838795962507031,1.1945978568641815
2023-05-31,1.309790521748061,1.694423832060286,1.7026170280460897,0.8721368183837251,1.3843131585294282,1.1945012382716194
2023-06-01,1.3090558071396383,1.6936564956991327,1.7008270017536826,0.8719615610443301,1.382209059374096,1.1914392844269164
2023-06-02,1.3121322904858026,1.698543831071258,1.7053040825208519,0.8734648733865562,1.3893475356849487,1.2001268139550554
2023-06-05,1.303876321357013,1.6870522369331555,1.694299626807622,0.8679055983090411,1.3828008181440186,1.1938398617900128
2023-06-06,1.3062841511037342,1.6894188469264013,1.699505771942585,0.8689440465403997,1.3826073695122165,1.1926664871239712
2023-06-07,1.3069376356421147,1.6900810682594012,1.7012149311663676,0.8690299893603928,1.3861437588670262,1.197300018911033
2023-06-08,1.314825357529741,1.7042335268131834,1.7121626424805572,0.8742398782078384,1.3911858366377365,1.2000715233243424
2023-06-09,1.312967980023288,1.7009115539796207,1.709789195820756,0.8733522995374746,1.3912393551761997,1.200681651363826
2023-06-13,1.3263971518997284,1.72285738173102,1.7267001976447864,0.8811055947064491,1.4030073999054795,1.2109975658203833
2023-06-14,1.327615440671698,1.724376672489285,1.7282399038563037,0.8820789327828907,1.4041674425911437,1.2117893750897795
2023-06-15,1.325573017873961,1.725110980817742,1.7292985046831646,0.8764387081923692,1.4080629223111825,1.2189549922279013
2023-06-16,1.3271987706481203,1.7256618729193947,1.7297836591894244,0.878289215576667,1.4106155865966397,1.22101124710815
2023-06-19,1.323859699442505,1.7232307360750074,1.7249000072248653,0.8761321850325565,1.407577168190995,1.2181656415880586
2023-06-20,1.3270545478737577,1.7299351885002952,1.7281331148459151,0.8791141610574476,1.4071733420263548,1.2166255586421162
2023-06-21,1.3206612845750831,1.722613761758904,1.721618380185037,0.8730060978493441,1.4076109172926403,1.2198337824954304
2023-06-22,1.3242589682241719,1.729511039772153,1.7253206025921939,0.8756161687213813,1.4034302328056516,1.2138181513687578
2023-06-23,1.3249606819598772,1.7299777009976212,1.7241754996927878,0.8775331611289695,1.4000234963949447,1.209056989272123
2023-06-26,1.322557251717058,1.7248567033319515,1.7208465600367309,0.8785235946896164,1.3953692861866056,1.2037824490612812
2023-06-27,1.327683480761843,1.73372408367581,1.727250548145361,0.8816222370283769,1.397235526382656,1.205416764771577
2023-06-28,1.331441156851114,1.7389743010243666,1.7299866431366344,0.8841878500086408,1.4012801188835313,1.209100232134177
2023-06-29,1.3367701503958465,1.7468812049626459,1.7361973213765096,0.887936081632027,1.4052751196889435,1.2128597098134197
2023-06-30,1.3441866613734128,1.7554286078113723,1.7466088078483868,0.8936678469635201,1.4104993463746074,1.2173124225629643
2023-07-03,1.3408298549464706,1.7499542670579016,1.7435197742569442,0.8936648912477553,1.409864962324684,1.2176046601085
2023-07-04,1.342666087424164,1.7529807771223513,1.7469004997044932,0.8941066749610151,1.408574713702101,1.2158927084991282
2023-07-05,1.3480576588603512,1.761238841527309,1.753123781019855,0.8978860239933533,1.410840658103213,1.2177148966631108
2023-07-06,1.3494875899057175,1.7670552970406157,1.753165413716097,0.8978876248028408,1.4121629441447072,1.2191550370359878
2023-07-07,1.3523806671812288,1.7685084602175902,1.758839704623145,0.9006772257941547,1.4213076379841447,1.2280598477814582
2023-07-10,1.3488734765904709,1.768210006043047,1.7521587096255404,0.8972431663394137,1.4236430166281158,1.2321016390988875
2023-07-11,1.3468981455275146,1.7642785136121701,1.7496414240927984,0.8965844208322196,1.4272308847393405,1.2356735924811713
2023-07-12,1.3562620574819972,1.773917138035532,1.763108175033675,0.9034850198356676,1.4421131033887196,1.2486419603215473
2023-07-13,1.3520241581149461,1.7682346483137756,1.7576212439403405,0.90070332245282,1.4379654360389458,1.2448655309447065
2023-07-14,1.35583155801193,1.7740799061261585,1.7639158962086499,0.9029470993253119,1.4427761214701964,1.249215985273122
2023-07-17,1.3613924592890017,1.7813477671262938,1.7722878884367788,0.9066981672488875,1.4455452560178037,1.250724585038445
2023-07-18,1.3606685736290405,1.7753932150631393,1.7822670324113015,0.907456546163525,1.4551950225554813,1.2591681807571362
2023-07-19,1.3600549830943571,1.774772927871361,1.7786411103745625,0.9070113798124867,1.4542304602390341,1.2585860882373432
2023-07-20,1.3555558758017086,1.7708415617905255,1.770062020510189,0.9043937117108993,1.4433894986293352,1.2479045138957807
2023-07-21,1.3559317310284482,1.7724713208906604,1.7698629344083836,0.9044153758830273,1.4473444348416358,1.252624666009581
2023-07-24,1.3517757490798328,1.7673966368150107,1.7647411940893412,0.9013058195548255,1.4481224284799306,1.2547736850313003
2023-07-25,1.3559530131455655,1.7722974607149273,1.7702801081215216,0.9043207027760819,1.4554719443095012,1.2615697529297842
2023-07-26,1.3564901573716261,1.771310232294036,1.7711373645006074,0.905281141783299,1.4558568762564659,1.261606060210358
2023-07-27,1.3588252990855814,1.7778315790645243,1.772912679970334,0.9057145642745499,1.4586151527235822,1.2650769347400275
2023-07-28,1.365455016917224,1.7859625423226102,1.780185997624413,0.9110978778390985,1.4672475910709786,1.2721629734875095
2023-07-31,1.3769030208734987,1.8026848932304953,1.7985517615216953,0.9185012437320538,1.4861673175206722,1.2904175373823978
2023-08-01,1.3829018362860592,1.8159531311285746,1.8036684649588817,0.9211138648815558,1.4903462489406432,1.2949563436767872
2023-08-02,1.3883612937471108,1.821294968853641,1.8116961604515138,0.925213839422887,1.4935006780853717,1.2966773189303977
2023-08-03,1.394881315356432,1.8278582573754847,1.8211925970060927,0.930064941074774,1.5049768508911436,1.30741198888885
2023-08-04,1.3927439744353487,1.8310738253139327,1.8154062129082875,0.9271084757000799,1.5034181705424685,1.305167745178163
2023-08-07,1.3885219603261054,1.8273343775018271,1.808992860845221,0.923832376918345,1.4965329934168887,1.2991538301555792
2023-08-08,1.3952529742380801,1.833712808017827,1.8157271033586697,0.9272715873359297,1.5011986838700595,1.302615014525038
2023-08-09,1.3947138510807644,1.83467021694884,1.8141951005574786,0.9264892105863423,1.5038402910773812,1.3060855559026612
2023-08-10,1.4031442293843797,1.8412494370327879,1.8286314302878046,0.9338616832225565,1.5165508450267247,1.3175995280308963
2023-08-11,1.4112424701727908,1.8554148610672099,1.837417337624603,0.9383485481414694,1.5235448458526548,1.323217735481495
2023-08-14,1.3985194759937427,1.8374019333635434,1.8228466987059637,0.9309074853002565,1.509698042920624,1.3108532180076171
2023-08-15,1.3966115552548073,1.8312203332394528,1.8221044413284033,0.9305284227332942,1.5046503963538673,1.3058547704638805
2023-08-16,1.3763555947926998,1.805408231903958,1.7927226429593226,0.9155234658969474,1.4809031990718948,1.285031868568774
2023-08-17,1.3731577342283072,1.8022089748015182,1.7873816297684086,0.9127958700096801,1.4756117864752878,1.2808397265219245
2023-08-18,1.3806359511379387,1.8130224187072466,1.7966173948357438,0.9175124722559141,1.4825434987789765,1.2878526251066742
2023-08-21,1.3845058777830912,1.8199305560762944,1.8007476731771104,0.9196217593545392,1.4884232808093623,1.293936394671494
2023-08-22,1.3885894602489723,1.8203109985378583,1.8085263804790834,0.9235942584453881,1.4921436538328854,1.2965063338655702
2023-08-23,1.3855055953312112,1.8093030198214506,1.807970007232556,0.9232900250966956,1.4889949511234397,1.2914200631866146
2023-08-24,1.3872042178641346,1.8099604411482733,1.8109663812499874,0.924740602876093,1.490971807454979,1.2929062624702974
2023-08-25,1.390810195961116,1.819513776837421,1.813248353231829,0.9257436975227772,1.4952552746997605,1.2987755768159168
2023-08-28,1.399210636446868,1.8280904076942226,1.8254191405305826,0.9282542940032003,1.5064136234618406,1.309362711771567
2023-08-29,1.4019868107205222,1.8330391115953248,1.8324124653940514,0.92745945994316,1.5132233917193059,1.3148195871102457
2023-08-30,1.4032901758262806,1.83343383928401,1.8317317579692611,0.931484820761227,1.5152295067827772,1.3167497095567078
2023-08-31,1.4021723663474328,1.835724250701484,1.828967724407579,0.9281402825035197,1.5156344247169409,1.3177017118709986
2023-09-01,1.404484399031142,1.8406595553694551,1.8323307334289223,0.9290777007372231,1.519359993939634,1.321153821151717
2023-09-04,1.4102408748961266,1.8515032564614229,1.8403763086312879,0.92961015529907,1.528024296710492,1.329465753779926
2023-09-05,1.4125870271823466,1.8556028074470314,1.8447034656263475,0.9300057523201994,1.5282360448086965,1.3308561008796558
2023-09-06,1.4131706633888725,1.8560541824755383,1.8452162024757293,0.9306732793635782,1.5256128397860047,1.3285595269444703
2023-09-07,1.403329867362777,1.837082692729655,1.8263598787059339,0.9302509940230057,1.5103655883342324,1.3141132826450692
2023-09-08,1.3978114488092857,1.828805364820382,1.8192540162561985,0.9270867036207769,1.5019765300196601,1.3067662713488264
2023-09-11,1.3849978285669269,1.8079913178718046,1.8076206136933002,0.9180708578398596,1.49001716599322,1.2964404562070464
2023-09-12,1.3883581218058476,1.8165659644447938,1.8181148113570587,0.9150691855191218,1.4973160043035305,1.3051559599108842
2023-09-13,1.3921225346720858,1.8179586445371894,1.8193229630441095,0.9212010592614568,1.4975374373905368,1.3050614806346943
2023-09-14,1.3954398521825813,1.825337981574074,1.823915831941385,0.9217216620742933,1.500673099011853,1.3083226179853098
2023-09-15,1.3922016897423701,1.8168491725239038,1.8195244366430057,0.9218096932603085,1.5025713487715426,1.308792182690557
2023-09-18,1.3921589320216734,1.8162961525371797,1.819348804845798,0.9220942271349558,1.5008508327663737,1.3068000730555112
2023-09-19,1.3901311793156939,1.8120129276918493,1.815189370830904,0.922346368648712,1.492884004065246,1.2982160797495779
2023-09-20,1.3885611400811666,1.805467309564455,1.8121503505401861,0.9240777811218546,1.4912041966539418,1.2962265316053594
2023-09-21,1.3813378864209032,1.7979694280426854,1.8100698580736823,0.9187007815423931,1.475082643645296,1.2824047014870084
2023-09-22,1.3836286636300863,1.7995961675679322,1.8146342387952032,0.9197006771561874,1.479447794045846,1.2869697229083903
2023-09-25,1.3846094029203855,1.800471144702789,1.8155871280679137,0.9211486645333802,1.4783414421546177,1.2861058518409545
2023-09-26,1.3884051217005324,1.8092192442646704,1.8232416439664316,0.9215191953157506,1.478234939418082,1.28753151197144
2023-09-27,1.3899378346689923,1.8154410727626962,1.8311890891627798,0.9173834582053627,1.4813648722231236,1.291506888897051
2023-09-28,1.3970246331974623,1.828282339778537,1.8441092325879347,0.9184534906625238,1.486880604603391,1.298339958611314
2023-09-29,1.4073200944372837,1.842150640821219,1.858109443165212,0.9248196662523824,1.49457802927482,1.3060184503321715
2023-10-02,1.4120794178670677,1.849374958101356,1.8655376321986747,0.9268784202540146,1.4896878444855037,1.3019576560690873
2023-10-03,1.411793789955555,1.8499702363505943,1.8675575335233625,0.9250129698610768,1.491214717573603,1.3045525561122633
2023-10-04,1.412278516176718,1.8462018619271408,1.8611197861438529,0.9310386542056835,1.4847323361074638,1.2972616959219438
2023-10-05,1.42053913845133,1.8518323081177173,1.8761695217641783,0.936993096549213,1.4816322994451665,1.2944561746617431
2023-10-06,1.4197338983328327,1.8477899125746604,1.8713681276099574,0.9379582541204856,1.4868863740721816,1.2984239771115154
